ensembl	adj_p	p	t	B	logfc	entrez_id
ENSG00000143434	0.006	0.00314	3.15	-2.606593	0.36796957	10500
ENSG00000130943	0.006	0.00314	3.15	-2.6074541	0.02993418	10343
ENSG00000188186	0.006	0.00314	3.15	-2.6078185	0.45225589	389541
ENSG00000286106	0.006	0.00314	-3.15	-2.6079447	-0.99440015	101929796
ENSG00000286019	0.006	0.00314	-3.15	-2.6079447	-0.99440015	100996763
ENSG00000286219	0.006	0.00314	-3.15	-2.6079447	-0.99440015	100996717
ENSG00000264343	0.006	0.00314	-3.15	-2.6079447	-0.99440015	100996717
ENSG00000239857	0.00601	0.00314	-3.15	-2.6085633	-0.76908221	51608
ENSG00000075131	0.00601	0.00314	-3.15	-2.6087982	-0.80498125	54962
ENSG00000153363	0.00601	0.00315	-3.15	-2.6095908	-1.2319683	84791
ENSG00000066230	0.00602	0.00315	3.15	-2.6103532	0.03479321	6550
ENSG00000281861	0.00602	0.00315	3.15	-2.6103532	0.03479321	6550
ENSG00000168389	0.00602	0.00315	3.15	-2.6105337	0.0442488	84879
ENSG00000174898	0.00602	0.00315	3.15	-2.6105427	0.03126219	257062
ENSG00000183665	0.00602	0.00315	-3.15	-2.6106802	-0.49690776	55039
ENSG00000175866	0.00602	0.00315	3.15	-2.6109669	0.09767954	10458
ENSG00000173868	0.00602	0.00315	3.15	-2.6110526	0.08442733	162466
ENSG00000117425	0.00603	0.00316	3.15	-2.6129576	0.12968835	8643
ENSG00000171357	0.00604	0.00316	3.15	-2.6141366	0.20156214	541468
ENSG00000156345	0.00604	0.00316	-3.15	-2.6149983	-0.3649844	23552
ENSG00000132005	0.00605	0.00317	3.15	-2.6170518	0.03105592	5989
ENSG00000288283	0.00605	0.00317	3.15	-2.6170518	0.03105592	5989
ENSG00000204930	0.00606	0.00317	3.15	-2.61738	0.04128476	392307
ENSG00000167680	0.00607	0.00318	3.15	-2.6190651	0.12650688	10501
ENSG00000118113	0.00607	0.00318	3.14	-2.61971	0.15963826	4317
ENSG00000090932	0.00607	0.00318	3.14	-2.6197133	0.04046116	10683
ENSG00000133105	0.00607	0.00318	3.14	-2.6200357	0.03281204	122042
ENSG00000168124	0.00608	0.00318	3.14	-2.6208552	0.07895915	4992
ENSG00000262668	0.00608	0.00318	3.14	-2.6208552	0.07895915	4992
ENSG00000141161	0.00609	0.00319	3.14	-2.6230459	0.03381314	146862
ENSG00000047648	0.00609	0.00319	3.14	-2.623602	0.03845407	395
ENSG00000074276	0.00609	0.00319	3.14	-2.6236404	0.06966291	54825
ENSG00000280055	0.00609	0.00319	3.14	-2.6238389	0.0552492	641384
ENSG00000071575	0.00609	0.0032	-3.14	-2.6242479	-1.11509478	28951
ENSG00000204701	0.0061	0.0032	3.14	-2.6248537	0.02860576	442186
ENSG00000226271	0.0061	0.0032	3.14	-2.6248537	0.02860576	442186
ENSG00000206522	0.0061	0.0032	3.14	-2.6248537	0.02860576	442186
ENSG00000233618	0.0061	0.0032	3.14	-2.6248537	0.02860576	442186
ENSG00000229866	0.0061	0.0032	3.14	-2.6248537	0.02860576	442186
ENSG00000232178	0.0061	0.0032	3.14	-2.6248537	0.02860576	442186
ENSG00000233636	0.0061	0.0032	3.14	-2.6248537	0.02860576	442186
ENSG00000230855	0.0061	0.0032	3.14	-2.6248537	0.02860576	442186
ENSG00000198648	0.00611	0.0032	-3.14	-2.6265604	-1.02293874	27347
ENSG00000009413	0.00611	0.00321	-3.14	-2.6270554	-0.69993316	5980
ENSG00000111325	0.00612	0.00321	3.14	-2.6280862	0.38187961	79676
ENSG00000254341	0.00612	0.00321	3.14	-2.6291777	0.49157934	641648
ENSG00000245910	0.00612	0.00321	3.14	-2.6291777	0.49157934	641638
ENSG00000139832	0.00612	0.00321	-3.14	-2.629241	-0.87847046	55647
ENSG00000178607	0.00612	0.00321	3.14	-2.6293488	0.0647983	2081
ENSG00000111252	0.00612	0.00321	-3.14	-2.6294138	-0.87674866	10019
ENSG00000184371	0.00613	0.00321	3.14	-2.6298777	0.07000321	1435
ENSG00000177125	0.00613	0.00322	-3.14	-2.6308905	-0.72284093	403341
ENSG00000129221	0.00613	0.00322	3.14	-2.6312389	0.02507324	23746
ENSG00000127399	0.00614	0.00322	3.14	-2.6319282	0.42561658	65999
ENSG00000040731	0.00614	0.00322	3.14	-2.6320343	0.21238271	1008
ENSG00000136715	0.00616	0.00323	-3.14	-2.6349739	-0.3698903	79595
ENSG00000178252	0.00616	0.00323	3.14	-2.6354407	0.48907808	11180
ENSG00000165792	0.00616	0.00324	3.14	-2.6361253	0.04953127	64745
ENSG00000234653	0.00617	0.00324	3.14	-2.6364937	0.02898297	101927907
ENSG00000104973	0.00617	0.00324	3.14	-2.6379741	0.10440652	81857
ENSG00000263711	0.00618	0.00324	3.14	-2.638249	0.47643301	400655
ENSG00000181896	0.00618	0.00325	-3.14	-2.6389486	-0.73579244	94039
ENSG00000182459	0.00619	0.00325	3.14	-2.6399959	0.04424045	400629
ENSG00000162407	0.00619	0.00325	3.14	-2.6405553	0.7327957	8613
ENSG00000183309	0.00619	0.00325	-3.14	-2.6405796	-0.50990059	9831
ENSG00000276340	0.00619	0.00325	-3.14	-2.6405796	-0.50990059	9831
ENSG00000231728	0.00619	0.00325	3.14	-2.6410856	0.02672746	100128594
ENSG00000101298	0.0062	0.00326	3.14	-2.6417903	0.63817006	9751
ENSG00000189190	0.00621	0.00326	-3.14	-2.6437881	-0.47245542	162966
ENSG00000183662	0.00622	0.00327	3.13	-2.6453978	0.240342	407738
ENSG00000115616	0.00623	0.00327	3.13	-2.6465387	0.04421752	6549
ENSG00000104524	0.00623	0.00327	-3.13	-2.6468898	-0.77866239	65263
ENSG00000276657	0.00623	0.00327	-3.13	-2.6468898	-0.77866239	65263
ENSG00000169908	0.00623	0.00327	3.13	-2.6469093	1.2416203	4071
ENSG00000258343	0.00624	0.00328	3.13	-2.6484865	0.30569724	105369921
ENSG00000235863	0.00625	0.00329	3.13	-2.65015	0.1042649	8705
ENSG00000206285	0.00625	0.00329	3.13	-2.65015	0.1042649	8705
ENSG00000235155	0.00625	0.00329	3.13	-2.65015	0.1042649	8705
ENSG00000236802	0.00625	0.00329	3.13	-2.65015	0.1042649	8705
ENSG00000226936	0.00625	0.00329	3.13	-2.65015	0.1042649	8705
ENSG00000092377	0.00625	0.00329	3.13	-2.6501514	0.038948290000000003	90665
ENSG00000139200	0.00625	0.00329	3.13	-2.6505846	0.0298999	196500
ENSG00000139269	0.00625	0.00329	3.13	-2.6508992	0.06251976	83729
ENSG00000068976	0.00625	0.00329	3.13	-2.6512236	0.03543001	5837
ENSG00000186174	0.00626	0.00329	-3.13	-2.6516848	-0.49092491	283149
ENSG00000174370	0.00626	0.0033	3.13	-2.6532361	0.08450019	219833
ENSG00000135919	0.00628	0.0033	-3.13	-2.6552355	-1.44250286	5270
ENSG00000242866	0.00629	0.00331	3.13	-2.6568108	0.2075344	161497
ENSG00000196184	0.00629	0.00331	3.13	-2.6573456	0.04867573	26476
ENSG00000070388	0.00629	0.00331	3.13	-2.6575029	0.04665409	27006
ENSG00000164778	0.00629	0.00331	3.13	-2.6576043	0.13816587	2020
ENSG00000130649	0.00629	0.00331	3.13	-2.657738	0.04948763	1571
ENSG00000221990	0.0063	0.00332	3.13	-2.6589325	0.40882001	116349
ENSG00000182518	0.0063	0.00332	3.13	-2.6591885	0.36734498	90736
ENSG00000160182	0.00631	0.00332	-3.13	-2.6605854	-2.99758723	7031
ENSG00000115607	0.00631	0.00332	3.13	-2.660837	0.33871417	8807
ENSG00000130813	0.00631	0.00332	-3.13	-2.6610315	-0.70129802	55337
ENSG00000184465	0.00631	0.00333	3.13	-2.6614515	0.70272706	253769
ENSG00000198758	0.00632	0.00333	3.13	-2.6619781	0.03310857	79574
ENSG00000066654	0.00632	0.00333	-3.13	-2.6624881	-0.61504827	55623
ENSG00000154040	0.00632	0.00333	-3.13	-2.6633643	-1.33482596	26256
ENSG00000142798	0.00633	0.00334	-3.13	-2.6647006	-1.20566892	3339
ENSG00000284797	0.00635	0.00335	3.13	-2.6677569	0.02829436	729966
ENSG00000105650	0.00635	0.00335	3.13	-2.6677569	0.02829436	5143
ENSG00000022976	0.00636	0.00335	3.13	-2.6684586	0.42798754	55778
ENSG00000135625	0.00636	0.00335	3.13	-2.6688221	0.03079637	1961
ENSG00000261761	0.00637	0.00336	3.12	-2.6706864	0.17434799	100508631
ENSG00000144843	0.00637	0.00336	3.12	-2.6707477	0.03655885	141
ENSG00000137675	0.00637	0.00336	3.12	-2.6709396	0.12802019	64066
ENSG00000072110	0.00638	0.00336	3.12	-2.6717413	0.47096517	87
ENSG00000182628	0.00639	0.00337	-3.12	-2.6738391	-0.60752339	348235
ENSG00000181513	0.0064	0.00337	3.12	-2.6748784	0.47561491	79777
ENSG00000138814	0.0064	0.00338	-3.12	-2.6760092	-1.02289948	5530
ENSG00000182747	0.0064	0.00338	3.12	-2.6760414	0.037491	340146
ENSG00000146112	0.00641	0.00338	-3.12	-2.6768216	-0.72100122	170954
ENSG00000225060	0.00641	0.00338	-3.12	-2.6768216	-0.72100122	170954
ENSG00000229998	0.00641	0.00338	-3.12	-2.6768216	-0.72100122	170954
ENSG00000234000	0.00641	0.00338	-3.12	-2.6768216	-0.72100122	170954
ENSG00000230341	0.00641	0.00338	-3.12	-2.6768216	-0.72100122	170954
ENSG00000231247	0.00641	0.00338	-3.12	-2.6768216	-0.72100122	170954
ENSG00000206485	0.00641	0.00338	-3.12	-2.6768216	-0.72100122	170954
ENSG00000236428	0.00641	0.00338	-3.12	-2.6768216	-0.72100122	170954
ENSG00000203783	0.00641	0.00338	3.12	-2.6768567	0.03782268	574414
ENSG00000157653	0.00641	0.00338	3.12	-2.6771903	0.04533387	257169
ENSG00000111845	0.00641	0.00338	3.12	-2.6773793	0.42137917	55003
ENSG00000285226	0.00641	0.00338	3.12	-2.6773793	0.42137917	55003
ENSG00000163633	0.00642	0.00339	3.12	-2.6784019	0.12153897	132989
ENSG00000285458	0.00642	0.00339	3.12	-2.6784019	0.12153897	132989
ENSG00000164171	0.00643	0.00339	-3.12	-2.680894	-1.25633141	3673
ENSG00000155034	0.00643	0.0034	-3.12	-2.6811869	-0.42685994	80028
ENSG00000132718	0.00644	0.0034	3.12	-2.6819279	0.02748813	23208
ENSG00000179428	0.00645	0.0034	3.12	-2.6836417	0.04551398	541472
ENSG00000163217	0.00646	0.00341	3.12	-2.6848396	0.03746298	27302
ENSG00000260989	0.00647	0.00342	3.12	-2.6874802	0.07316201	105371046
ENSG00000100364	0.00647	0.00342	-3.12	-2.6877699	-0.83716994	23313
ENSG00000109158	0.00647	0.00342	3.12	-2.6877844	0.24957219	2557
ENSG00000241343	0.00647	0.00342	3.12	-2.6878984	0.31341402	6173
ENSG00000119231	0.00648	0.00342	-3.12	-2.6880148	-0.46815008	205564
ENSG00000260552	0.00648	0.00342	3.12	-2.6889926	0.25974762	101927809
ENSG00000131477	0.00648	0.00343	3.12	-2.689512	1.03392524	10266
ENSG00000237119	0.00649	0.00343	3.12	-2.6899253	0.0669889	100144597
ENSG00000079432	0.00649	0.00343	3.12	-2.6902531	0.37541578	23152
ENSG00000183128	0.0065	0.00344	3.12	-2.6921641	0.05192396	119395
ENSG00000186191	0.0065	0.00344	3.12	-2.6927234	0.03016897	149954
ENSG00000278057	0.0065	0.00344	3.12	-2.6927585	0.03370393	1527
ENSG00000145147	0.00651	0.00344	-3.12	-2.6934557	-1.37353105	9353
ENSG00000160606	0.00651	0.00344	-3.12	-2.6941215	-0.96270046	116238
ENSG00000154370	0.00651	0.00344	-3.12	-2.6944894	-0.62892978	81559
ENSG00000089505	0.00652	0.00345	3.11	-2.695863	0.0249956	113540
ENSG00000111231	0.00653	0.00345	-3.11	-2.6962849	-0.43603674	51184
ENSG00000172349	0.00653	0.00345	3.11	-2.6970293	0.68603684	3603
ENSG00000166813	0.00653	0.00346	3.11	-2.6976706	0.43762521	374654
ENSG00000168515	0.00654	0.00346	3.11	-2.6980898	0.03808199	10648
ENSG00000219435	0.00654	0.00346	3.11	-2.6990375	0.10934859	25858
ENSG00000008382	0.00656	0.00347	-3.11	-2.7020137	-0.93716235	84954
ENSG00000238062	0.00657	0.00348	3.11	-2.7030968	0.18775791	348761
ENSG00000128040	0.00657	0.00348	3.11	-2.7034125	0.03391772	6691
ENSG00000185085	0.00658	0.00348	3.11	-2.7047842	0.51102883	80789
ENSG00000196968	0.00658	0.00348	-3.11	-2.7053441	-0.65685658	170384
ENSG00000128512	0.0066	0.00349	3.11	-2.707737	0.51361186	9732
ENSG00000173262	0.00661	0.0035	-3.11	-2.7099794	-0.98214333	144195
ENSG00000059804	0.00661	0.0035	-3.11	-2.7099794	-0.98214333	6515
ENSG00000205559	0.00662	0.00351	3.11	-2.711029	0.03062427	100144603
ENSG00000113249	0.00662	0.00351	3.11	-2.7112915	0.03652354	26762
ENSG00000151790	0.00663	0.00351	3.11	-2.712763	0.03141078	6999
ENSG00000262635	0.00663	0.00351	3.11	-2.712763	0.03141078	6999
ENSG00000100604	0.00663	0.00351	3.11	-2.7127829	0.04830851	1113
ENSG00000276781	0.00663	0.00351	3.11	-2.7127829	0.04830851	1113
ENSG00000261801	0.00663	0.00352	-3.11	-2.713626	-1.11885886	100287616
ENSG00000248730	0.00664	0.00352	3.11	-2.7148647	0.03083519	100852408
ENSG00000110777	0.00664	0.00352	3.11	-2.7149749	2.20543027	5450
ENSG00000090539	0.00664	0.00352	-3.11	-2.7150568	-1.18568701	8646
ENSG00000111801	0.00665	0.00352	-3.11	-2.7156293	-1.05867648	10384
ENSG00000205632	0.00665	0.00353	3.11	-2.7164478	0.31191454	100128946
ENSG00000012779	0.00666	0.00353	-3.11	-2.7172222	-1.31118828	240
ENSG00000275565	0.00666	0.00353	-3.11	-2.7172222	-1.31118828	240
ENSG00000138834	0.00666	0.00353	3.11	-2.7182718	0.04865447	23162
ENSG00000175155	0.00667	0.00354	-3.11	-2.7195758	-0.76368236	388403
ENSG00000168036	0.00668	0.00354	3.11	-2.7207649	0.45108788	1499
ENSG00000284387	0.00668	0.00354	3.1	-2.7213359	0.56744459	407013
ENSG00000288126	0.00668	0.00354	3.1	-2.7213359	0.56744459	407013
ENSG00000207980	0.00668	0.00354	3.1	-2.7213359	0.56744459	407010
ENSG00000125965	0.00668	0.00355	3.1	-2.7216068	0.31571782	8200
ENSG00000132669	0.00668	0.00355	-3.1	-2.7216381	-0.44117171	54453
ENSG00000164077	0.00669	0.00355	3.1	-2.7221429	0.23913324	84315
ENSG00000244234	0.0067	0.00356	-3.1	-2.7247768	-0.45569763	64396
ENSG00000176101	0.00671	0.00356	-3.1	-2.7251794	-0.37584647	8636
ENSG00000169598	0.00671	0.00356	-3.1	-2.7260184	-0.6464854	1677
ENSG00000011426	0.00671	0.00356	-3.1	-2.7261484	-1.30693	54443
ENSG00000170498	0.00672	0.00357	3.1	-2.7278522	0.03907238	3814
ENSG00000280409	0.00674	0.00358	3.1	-2.7306275	0.03120364	84931
ENSG00000128917	0.00675	0.00358	3.1	-2.731661	0.17304488	54567
ENSG00000257057	0.00675	0.00358	3.1	-2.7317096	0.04568874	643037
ENSG00000115267	0.00675	0.00359	3.1	-2.7324647	0.05985299	64135
ENSG00000279116	0.00676	0.00359	3.1	-2.732774	0.02862331	283160
ENSG00000106638	0.00676	0.00359	-3.1	-2.7332524	-0.31678601	26608
ENSG00000088756	0.00676	0.00359	3.1	-2.7333906	0.03947582	79822
ENSG00000185640	0.00677	0.00359	3.1	-2.7344521	0.04632566	338785
ENSG00000188690	0.00677	0.0036	-3.1	-2.7348289	-0.83912306	7390
ENSG00000174775	0.00677	0.0036	3.1	-2.7348845	0.55832682	3265
ENSG00000276536	0.00677	0.0036	3.1	-2.7348845	0.55832682	3265
ENSG00000167311	0.00677	0.0036	3.1	-2.7357226	0.0354395	116969
ENSG00000226337	0.00677	0.0036	3.1	-2.7357408	0.02892451	105376072
ENSG00000256699	0.00678	0.0036	3.1	-2.7360283	0.04006446	101927735
ENSG00000230366	0.00678	0.0036	3.1	-2.7361676	0.15530101	257203
ENSG00000127481	0.00678	0.0036	3.1	-2.736573	0.03182384	23352
ENSG00000081181	0.00678	0.0036	3.1	-2.7368675	0.15572158	384
ENSG00000122375	0.00679	0.00361	3.1	-2.7383795	0.030285780000000002	94233
ENSG00000205858	0.00679	0.00361	3.1	-2.7390386	0.06733381	100506049
ENSG00000110675	0.00679	0.00361	3.1	-2.7391073	0.02577944	55531
ENSG00000117480	0.0068	0.00362	-3.1	-2.7403296	-0.60863083	2166
ENSG00000120158	0.00681	0.00362	-3.1	-2.741124	-0.58517622	10171
ENSG00000214013	0.00681	0.00362	3.1	-2.7413196	0.02416036	2595
ENSG00000157224	0.00682	0.00363	3.1	-2.7425983	0.20815259	102723899
ENSG00000107957	0.00682	0.00363	-3.1	-2.7433759	-0.70065564	9644
ENSG00000183434	0.00682	0.00363	3.1	-2.743378	0.13015804	51270
ENSG00000146039	0.00682	0.00363	3.1	-2.7438481	0.33369098	10050
ENSG00000126947	0.00683	0.00363	-3.1	-2.7449389	-0.81878133	51309
ENSG00000108651	0.00683	0.00364	3.1	-2.7451525	0.03155964	55813
ENSG00000224470	0.00685	0.00365	3.09	-2.7481345	0.47104086	342371
ENSG00000100916	0.00685	0.00365	3.09	-2.7482308	0.20441525	84312
ENSG00000226387	0.00686	0.00365	3.09	-2.7491144	0.0284699	100505890
ENSG00000074966	0.00687	0.00366	3.09	-2.7506841	0.03269994	7294
ENSG00000100312	0.00687	0.00366	3.09	-2.7511957	0.13446082	49
ENSG00000283539	0.00687	0.00366	3.09	-2.7511957	0.13446082	49
ENSG00000225826	0.00688	0.00366	3.09	-2.7520777	0.03580318	79100
ENSG00000150628	0.00688	0.00367	3.09	-2.7533691	0.03504974	132851
ENSG00000271723	0.00689	0.00367	3.09	-2.7544608	0.46116452	100527960
ENSG00000243725	0.00689	0.00367	3.09	-2.7544608	0.46116452	7268
ENSG00000206177	0.0069	0.00368	3.09	-2.7554169	0.02759375	3042
ENSG00000158955	0.0069	0.00368	3.09	-2.7556308	0.02966214	7484
ENSG00000276799	0.0069	0.00368	3.09	-2.7556308	0.02966214	7484
ENSG00000182632	0.0069	0.00368	3.09	-2.7564932	0.03963548	414194
ENSG00000118402	0.00695	0.00371	3.09	-2.763092	0.43516703	6785
ENSG00000168619	0.00695	0.00371	3.09	-2.7636505	0.50414095	8749
ENSG00000278548	0.00695	0.00371	3.09	-2.7636505	0.50414095	8749
ENSG00000012232	0.00696	0.00371	3.09	-2.7647095	0.19309997	2137
ENSG00000274020	0.00697	0.0037200000000000002	-3.09	-2.766494	-1.33291646	388685
ENSG00000013364	0.00698	0.0037200000000000002	-3.09	-2.7670621	-0.50427698	9961
ENSG00000256069	0.00698	0.00373	3.09	-2.768016	0.07140008	3
ENSG00000204624	0.00699	0.00373	3.09	-2.768796	0.02850281	57540
ENSG00000123576	0.007	0.00374	3.09	-2.7712304	0.1921424	80712
ENSG00000171960	0.00701	0.00374	3.08	-2.7721327	0.03515092	10465
ENSG00000184560	0.00701	0.00374	3.08	-2.7723189	0.04506501	201243
ENSG00000283714	0.00701	0.00374	3.08	-2.7723189	0.04506501	201243
ENSG00000159713	0.00701	0.00374	3.08	-2.7723709	1.48762524	51673
ENSG00000130427	0.00702	0.00375	3.08	-2.7737056	0.06349447	2056
ENSG00000160285	0.00702	0.00375	3.08	-2.7739013	0.47011098	4047
ENSG00000281289	0.00702	0.00375	3.08	-2.7739013	0.47011098	4047
ENSG00000187239	0.00703	0.00375	-3.08	-2.7745503	-0.46930487	23048
ENSG00000204310	0.00703	0.00375	-3.08	-2.7750126	-0.53380115	10554
ENSG00000227642	0.00703	0.00375	-3.08	-2.7750126	-0.53380115	10554
ENSG00000228892	0.00703	0.00375	-3.08	-2.7750126	-0.53380115	10554
ENSG00000226467	0.00703	0.00375	-3.08	-2.7750126	-0.53380115	10554
ENSG00000236873	0.00703	0.00375	-3.08	-2.7750126	-0.53380115	10554
ENSG00000235758	0.00703	0.00375	-3.08	-2.7750126	-0.53380115	10554
ENSG00000206324	0.00703	0.00375	-3.08	-2.7750126	-0.53380115	10554
ENSG00000135299	0.00703	0.00376	3.08	-2.7759888	0.92238579	22881
ENSG00000121858	0.00703	0.00376	-3.08	-2.776001	-1.35101513	8743
ENSG00000179476	0.00703	0.00376	3.08	-2.7760579	0.6433465	122525
ENSG00000179097	0.00704	0.00376	3.08	-2.7766448	0.0788405	3355
ENSG00000135902	0.00704	0.00376	3.08	-2.7773023	0.02851227	1144
ENSG00000089094	0.00705	0.00377	-3.08	-2.7788228	-0.45279543	84678
ENSG00000235122	0.00706	0.00377	3.08	-2.7803545	0.50828313	101927020
ENSG00000186452	0.00706	0.00377	3.08	-2.7803653	0.02934497	283471
ENSG00000174500	0.00707	0.00378	3.08	-2.7810683	0.02810876	257144
ENSG00000284925	0.00707	0.00378	3.08	-2.7810683	0.02810876	257144
ENSG00000205476	0.00707	0.00378	3.08	-2.7818536	0.0489757	317762
ENSG00000149182	0.00708	0.00379	3.08	-2.7835532	0.3955064	84364
ENSG00000185361	0.00708	0.00379	-3.08	-2.7836204	-0.71948829	126282
ENSG00000114473	0.00709	0.00379	-3.08	-2.7843268	-1.45966938	84223
ENSG00000137819	0.00709	0.00379	3.08	-2.7844129	0.1197359	54852
ENSG00000160799	0.0071	0.0038	3.08	-2.7855193	0.29762714	151903
ENSG00000261206	0.0071	0.0038	3.08	-2.7865805	0.02967855	100861545
ENSG00000147443	0.00711	0.0038	3.08	-2.7872313	0.63077426	9046
ENSG00000181038	0.00712	0.00381	-3.08	-2.7885353	-0.40136209	124512
ENSG00000112365	0.00712	0.00381	3.08	-2.7887736	0.13568491	9841
ENSG00000103056	0.00716	0.00383	3.08	-2.7948287	0.39818857	55512
ENSG00000147614	0.00716	0.00383	3.08	-2.7948339	0.85142432	245972
ENSG00000196646	0.00718	0.00384	-3.07	-2.7974338	-0.70628509	7695
ENSG00000182048	0.00718	0.00385	3.07	-2.7980305	0.03792225	7221
ENSG00000125459	0.00718	0.00385	3.07	-2.7982487	0.5925765	55154
ENSG00000100628	0.00719	0.00385	3.07	-2.7990089	0.34529173	51676
ENSG00000278693	0.00719	0.00385	3.07	-2.7990089	0.34529173	51676
ENSG00000171502	0.00719	0.00385	3.07	-2.7995764	0.07607577	255631
ENSG00000156411	0.00719	0.00385	3.07	-2.7996019	0.27079296	9556
ENSG00000156127	0.0072	0.00386	-3.07	-2.80028	-0.80944428	10538
ENSG00000244215	0.0072	0.00386	3.07	-2.8003306	0.03584974	101927123
ENSG00000124227	0.0072	0.00386	3.07	-2.8007456	0.03053684	140731
ENSG00000170128	0.00721	0.00386	3.07	-2.801875	0.02981119	2848
ENSG00000132196	0.00721	0.00386	-3.07	-2.8023894	-0.5322565	51478
ENSG00000236699	0.00721	0.00386	3.07	-2.8024143	0.07322612	54848
ENSG00000037474	0.00721	0.00387	-3.07	-2.8027359	-0.37668291	54888
ENSG00000008056	0.00722	0.00387	3.07	-2.8034838	0.16331965	6853
ENSG00000187630	0.00722	0.00387	3.07	-2.8040302	0.546176	317749
ENSG00000157326	0.00722	0.00387	3.07	-2.8040302	0.546176	10901
ENSG00000284807	0.00722	0.00387	3.07	-2.8040302	0.546176	10901
ENSG00000268182	0.00723	0.00388	3.07	-2.8049377	0.2838585	147670
ENSG00000116819	0.00723	0.00388	3.07	-2.8055413	0.34574451	339488
ENSG00000130957	0.00723	0.00388	3.07	-2.8059324	0.03591711	8789
ENSG00000125037	0.00724	0.00388	3.07	-2.8061594	0.62172074	55831
ENSG00000168505	0.00725	0.00389	3.07	-2.8076988	0.13883263	2637
ENSG00000104299	0.00725	0.00389	-3.07	-2.8078822	-0.77559469	55756
ENSG00000125356	0.00726	0.00389	3.07	-2.8092211	0.29483237	4694
ENSG00000131730	0.00727	0.0039	3.07	-2.8115644	0.62919899	1160
ENSG00000136867	0.00729	0.00391	-3.07	-2.8131991	-0.98947206	1318
ENSG00000162456	0.0073	0.00392	3.07	-2.8147769	0.03552647	148930
ENSG00000113048	0.0073	0.00392	3.07	-2.8158995	0.19066239	23107
ENSG00000205307	0.00731	0.00392	3.07	-2.8162567	0.3641037	100316904
ENSG00000145526	0.00731	0.00392	3.07	-2.8163165	0.04799801	1016
ENSG00000168159	0.00731	0.00392	3.07	-2.8163211	0.02950493	149603
ENSG00000285426	0.00731	0.00392	3.07	-2.8163211	0.02950493	149603
ENSG00000189108	0.00732	0.00393	3.07	-2.817571	0.02619325	26280
ENSG00000231439	0.00733	0.00393	-3.07	-2.8191552	-1.44810756	100132169
ENSG00000132792	0.00735	0.00395	3.06	-2.8220151	0.37191643	56259
ENSG00000174238	0.00735	0.00395	-3.06	-2.8224796	-0.60110062	5306
ENSG00000183317	0.00735	0.00395	3.06	-2.8228479	0.05455476	284656
ENSG00000091010	0.00736	0.00395	3.06	-2.8234302	0.04029615	5459
ENSG00000124784	0.00736	0.00395	-3.06	-2.823859	-0.52402859	83732
ENSG00000178935	0.00736	0.00395	3.06	-2.8238876	0.20993663	79818
ENSG00000100263	0.00736	0.00396	3.06	-2.8242117	0.16108655	25807
ENSG00000140299	0.00737	0.00396	3.06	-2.8252436	0.52964699	663
ENSG00000232197	0.00737	0.00396	3.06	-2.8263119	0.03471948	102724511
ENSG00000156787	0.00737	0.00396	3.06	-2.8263196	0.49560077	93594
ENSG00000172493	0.00739	0.00398	3.06	-2.8287582	0.03415913	4299
ENSG00000133422	0.0074	0.00398	-3.06	-2.8294748	-0.66692216	22880
ENSG00000180613	0.0074	0.00398	3.06	-2.8299898	0.02932638	170825
ENSG00000256577	0.0074	0.00398	3.06	-2.8300578	0.03689377	101929384
ENSG00000284343	0.0074	0.00398	3.06	-2.8301227	0.26166737	693216
ENSG00000140398	0.0074	0.00398	3.06	-2.8301227	0.26166737	79661
ENSG00000121898	0.0074	0.00398	3.06	-2.8302087	0.03953217	119587
ENSG00000127533	0.00741	0.00399	3.06	-2.831462	0.0358765	9002
ENSG00000121871	0.00742	0.00399	3.06	-2.8321209	0.02625711	22865
ENSG00000088543	0.00742	0.00399	3.06	-2.8330951	0.80440448	51161
ENSG00000184305	0.00742	0.004	3.06	-2.8334014	0.45368264	401145
ENSG00000121905	0.00743	0.004	3.06	-2.8343286	0.26079824	3208
ENSG00000110203	0.00745	0.00401	3.06	-2.837047	0.14152241	2352
ENSG00000174137	0.00745	0.00401	3.06	-2.8371562	0.07954685	152877
ENSG00000173273	0.00745	0.00401	3.06	-2.8372426	0.0328785	8658
ENSG00000285372	0.00745	0.00401	3.06	-2.8372426	0.0328785	8658
ENSG00000137502	0.00745	0.00401	-3.06	-2.8374396	-1.57453958	27314
ENSG00000101210	0.00746	0.00401	-3.06	-2.8379892	-2.24796758	1917
ENSG00000244791	0.00747	0.00402	3.06	-2.8399849	0.09805739	101927657
ENSG00000257660	0.0075	0.00404	3.06	-2.8440568	0.03519255	100506125
ENSG00000115705	0.00751	0.00405	3.06	-2.8452101	0.026931	7173
ENSG00000277603	0.00751	0.00405	3.06	-2.8452101	0.026931	7173
ENSG00000224081	0.00751	0.00405	3.06	-2.8452188	0.03442446	101928079
ENSG00000081320	0.00751	0.00405	-3.06	-2.8453544	-0.78339452	9262
ENSG00000184860	0.00751	0.00405	3.06	-2.8459166	0.43582241	93517
ENSG00000180658	0.00752	0.00406	3.05	-2.8475814	0.03230047	79541
ENSG00000126653	0.00753	0.00406	-3.05	-2.8481382	-0.40997697	84081
ENSG00000171747	0.00753	0.00406	3.05	-2.8481584	0.02364545	3960
ENSG00000282992	0.00753	0.00406	3.05	-2.8481584	0.02364545	3960
