geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0031099	regeneration	http://amigo.geneontology.org/amigo/term/GO:0031099	141	18	5.762198344195879	3.123807776962582	1.6958146653700545e-5	4.368007471407716e-4	133;301;306;347;1956;2348;2670;4147;5653;7048;7049;8326;9104;9314;11202;56963;59352;158376	ENSG00000069702;ENSG00000110195;ENSG00000129455;ENSG00000130988;ENSG00000131095;ENSG00000132561;ENSG00000133067;ENSG00000135046;ENSG00000136826;ENSG00000138772;ENSG00000146648;ENSG00000148926;ENSG00000163513;ENSG00000167755;ENSG00000182175;ENSG00000188763;ENSG00000189058;ENSG00000235387
GO:0048568	embryonic organ development	http://amigo.geneontology.org/amigo/term/GO:0048568	335	31	13.690329399330633	2.26437210499228	1.7910966694456576e-5	4.477741673614144e-4	133;220;653;1028;1906;1956;2202;2296;2348;3199;3200;3201;3202;3203;3204;3815;5629;7048;7481;7732;8854;9132;10253;55084;55897;60529;84870;121227;130497;259236;286204	ENSG00000052850;ENSG00000054598;ENSG00000078401;ENSG00000085741;ENSG00000105996;ENSG00000105997;ENSG00000106004;ENSG00000106006;ENSG00000110195;ENSG00000112175;ENSG00000112320;ENSG00000115380;ENSG00000117013;ENSG00000117707;ENSG00000122592;ENSG00000128482;ENSG00000128918;ENSG00000129757;ENSG00000136158;ENSG00000139263;ENSG00000143867;ENSG00000146374;ENSG00000146648;ENSG00000148204;ENSG00000148926;ENSG00000157404;ENSG00000163513;ENSG00000166823;ENSG00000181585;ENSG00000184254;ENSG00000197576
GO:0031214	biomineral tissue development	http://amigo.geneontology.org/amigo/term/GO:0031214	106	15	4.331865421877753	3.462711450878334	2.5015882324952443e-5	6.07528570748845e-4	154;650;654;2719;2824;3200;4921;5745;7123;7475;7481;8326;9365;50506;130497	ENSG00000046653;ENSG00000085741;ENSG00000105997;ENSG00000115596;ENSG00000125845;ENSG00000133116;ENSG00000140279;ENSG00000143867;ENSG00000147257;ENSG00000153162;ENSG00000160801;ENSG00000162733;ENSG00000163815;ENSG00000169252;ENSG00000188763
GO:0006813	potassium ion transport	http://amigo.geneontology.org/amigo/term/GO:0006813	147	18	6.007398273736128	2.9963054187192117	3.0048784010805463e-5	6.936369375768061e-4	358;486;857;1804;1813;1908;3745;3753;3759;3777;3779;3787;5348;5621;9132;23416;131096;102723475	ENSG00000105974;ENSG00000117013;ENSG00000123700;ENSG00000124134;ENSG00000124205;ENSG00000130226;ENSG00000135519;ENSG00000137731;ENSG00000145936;ENSG00000149295;ENSG00000158445;ENSG00000171303;ENSG00000171867;ENSG00000180509;ENSG00000180509;ENSG00000183960;ENSG00000240583;ENSG00000266964
GO:0007422	peripheral nervous system development	http://amigo.geneontology.org/amigo/term/GO:0007422	61	11	2.4928659503258763	4.412591859807801	3.0969503644229235e-5	6.936369375768061e-4	1910;1959;1960;3084;4908;4909;4915;7368;30812;163175;400746	ENSG00000005513;ENSG00000122877;ENSG00000136160;ENSG00000148053;ENSG00000153902;ENSG00000157168;ENSG00000174607;ENSG00000179388;ENSG00000184454;ENSG00000185652;ENSG00000225950
GO:0060191	regulation of lipase activity	http://amigo.geneontology.org/amigo/term/GO:0060191	72	12	2.942399154483002	4.078304597701149	3.1009651326963095e-5	6.936369375768061e-4	117;301;1956;2247;3815;4908;4909;4915;51129;338328;653145;728113	ENSG00000078549;ENSG00000135046;ENSG00000138685;ENSG00000146648;ENSG00000148053;ENSG00000157404;ENSG00000167772;ENSG00000185652;ENSG00000225950;ENSG00000264230;ENSG00000265190;ENSG00000277494
GO:0035637	multicellular organismal signaling	http://amigo.geneontology.org/amigo/term/GO:0035637	110	15	4.4953320415712525	3.3367946708463947	3.9052728571631334e-5	8.511492124586317e-4	857;3753;3759;3777;4881;4915;6263;6326;6327;6328;6330;6331;55800;149461;102723475	ENSG00000105974;ENSG00000123700;ENSG00000136531;ENSG00000148053;ENSG00000149575;ENSG00000153253;ENSG00000164007;ENSG00000166257;ENSG00000169418;ENSG00000171303;ENSG00000177098;ENSG00000180509;ENSG00000180509;ENSG00000183873;ENSG00000198838
GO:0051051	negative regulation of transport	http://amigo.geneontology.org/amigo/term/GO:0051051	352	31	14.385062533028009	2.15501322492163	4.67161443737929e-5	9.803825980001838e-4	151;301;347;554;857;948;1268;1813;1906;2564;2824;3084;3200;3745;3753;4828;5021;5138;5734;6376;6422;8326;26045;29091;55022;55612;90865;130497;131177;102723475;104909134	ENSG00000006210;ENSG00000046653;ENSG00000078401;ENSG00000101311;ENSG00000102287;ENSG00000104332;ENSG00000105974;ENSG00000105997;ENSG00000118432;ENSG00000120088;ENSG00000126895;ENSG00000135046;ENSG00000135218;ENSG00000137033;ENSG00000143867;ENSG00000146006;ENSG00000149295;ENSG00000153823;ENSG00000157168;ENSG00000158445;ENSG00000168952;ENSG00000171522;ENSG00000180509;ENSG00000180509;ENSG00000180914;ENSG00000186642;ENSG00000188763;ENSG00000189058;ENSG00000197696;ENSG00000198643;ENSG00000274286
GO:1990868	response to chemokine	http://amigo.geneontology.org/amigo/term/GO:1990868	53	10	2.1659327109388764	4.616948601171112	4.7289042962361805e-5	9.803825980001838e-4	1906;2296;2532;2840;2919;2920;2921;6358;6366;6376	ENSG00000006210;ENSG00000054598;ENSG00000078401;ENSG00000081041;ENSG00000137077;ENSG00000144230;ENSG00000163734;ENSG00000163739;ENSG00000213088;ENSG00000276409
GO:0048732	gland development	http://amigo.geneontology.org/amigo/term/GO:0048732	338	30	13.812929364100759	2.171878188124872	5.359550633743382e-5	0.0010846709615909224	220;301;650;857;1028;1813;1956;2001;2296;3084;3200;3202;3205;3400;4233;4781;5021;5268;5629;6422;7048;7049;7481;8626;8854;9104;10913;25928;50506;55897	ENSG00000054598;ENSG00000069702;ENSG00000073282;ENSG00000078399;ENSG00000085741;ENSG00000104332;ENSG00000105974;ENSG00000105976;ENSG00000105997;ENSG00000106004;ENSG00000117707;ENSG00000125845;ENSG00000128918;ENSG00000129757;ENSG00000130988;ENSG00000135046;ENSG00000135374;ENSG00000135960;ENSG00000140279;ENSG00000146648;ENSG00000147862;ENSG00000149295;ENSG00000157168;ENSG00000163513;ENSG00000166823;ENSG00000171243;ENSG00000172201;ENSG00000180914;ENSG00000184254;ENSG00000206075
GO:0001763	morphogenesis of a branching structure	http://amigo.geneontology.org/amigo/term/GO:0001763	155	18	6.334331513123129	2.8416573971078978	6.115865638522955e-5	0.0012089501843591888	133;650;1813;1906;2246;2247;2719;3202;4233;5629;6422;7048;7475;8626;10253;30812;53335;84870	ENSG00000005513;ENSG00000073282;ENSG00000078401;ENSG00000104332;ENSG00000105976;ENSG00000106004;ENSG00000113578;ENSG00000115596;ENSG00000117707;ENSG00000119866;ENSG00000125845;ENSG00000136158;ENSG00000138685;ENSG00000146374;ENSG00000147257;ENSG00000148926;ENSG00000149295;ENSG00000163513
GO:0007215	glutamate receptor signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0007215	66	11	2.6971992249427514	4.078304597701149	6.617240773287847e-5	0.0012576242259673995	154;306;2893;2904;3745;5621;5649;6376;6751;22871;23237	ENSG00000006210;ENSG00000138772;ENSG00000139874;ENSG00000152578;ENSG00000158445;ENSG00000169252;ENSG00000169760;ENSG00000171867;ENSG00000189056;ENSG00000198576;ENSG00000273079
GO:0009612	response to mechanical stimulus	http://amigo.geneontology.org/amigo/term/GO:0009612	156	18	6.375198168046504	2.823441644562334	6.658010608062703e-5	0.0012576242259673995	358;654;1116;1756;1813;1906;1956;2353;3759;3815;4353;5138;5734;7048;7481;8200;9378;23349	ENSG00000005381;ENSG00000078401;ENSG00000085741;ENSG00000122733;ENSG00000123700;ENSG00000125965;ENSG00000133048;ENSG00000146648;ENSG00000149295;ENSG00000153162;ENSG00000157404;ENSG00000163513;ENSG00000170345;ENSG00000171522;ENSG00000179915;ENSG00000186642;ENSG00000198947;ENSG00000240583
GO:0002009	morphogenesis of an epithelium	http://amigo.geneontology.org/amigo/term/GO:0002009	394	33	16.10146203980976	2.0495033257482933	7.195265829362807e-5	0.001329559990208345	133;220;650;653;1906;1956;2246;2247;2348;2719;3202;3400;3868;3872;4233;5268;5629;6422;6939;7048;7475;7481;8322;8626;8854;9314;10253;25928;30812;55897;79192;84870;130497	ENSG00000005513;ENSG00000073282;ENSG00000078401;ENSG00000085741;ENSG00000104332;ENSG00000105976;ENSG00000106004;ENSG00000110195;ENSG00000112175;ENSG00000113578;ENSG00000115596;ENSG00000117707;ENSG00000125845;ENSG00000125878;ENSG00000128422;ENSG00000128918;ENSG00000136158;ENSG00000136826;ENSG00000138685;ENSG00000143867;ENSG00000146374;ENSG00000146648;ENSG00000147257;ENSG00000148926;ENSG00000163513;ENSG00000166823;ENSG00000170549;ENSG00000171243;ENSG00000172201;ENSG00000174804;ENSG00000184254;ENSG00000186832;ENSG00000206075
GO:0050795	regulation of behavior	http://amigo.geneontology.org/amigo/term/GO:0050795	36	8	1.471199577241501	5.437739463601532	8.066257990368975e-5	0.0014587913386837506	1268;1813;3953;5649;5730;9378;22871;57561	ENSG00000107317;ENSG00000113369;ENSG00000116678;ENSG00000118432;ENSG00000149295;ENSG00000169760;ENSG00000179915;ENSG00000189056
GO:0070371	ERK1 and ERK2 cascade	http://amigo.geneontology.org/amigo/term/GO:0070371	249	24	10.17579707592038	2.3585375986705444	8.411212010606128e-5	0.0014894854602115017	467;650;948;1116;1813;1956;2047;2051;2247;3815;4233;4915;4921;5021;5734;6358;6366;6376;7049;9314;10253;57447;168667;285016	ENSG00000006210;ENSG00000069702;ENSG00000105976;ENSG00000106123;ENSG00000125845;ENSG00000133048;ENSG00000135218;ENSG00000136158;ENSG00000136826;ENSG00000137077;ENSG00000138685;ENSG00000146648;ENSG00000148053;ENSG00000149295;ENSG00000154928;ENSG00000157404;ENSG00000162733;ENSG00000162772;ENSG00000164619;ENSG00000165795;ENSG00000171522;ENSG00000180914;ENSG00000189292;ENSG00000276409
GO:0043062	extracellular structure organization	http://amigo.geneontology.org/amigo/term/GO:0043062	314	28	12.832129645939757	2.1820228420821435	8.753076956502515e-5	0.0015183909006177831	948;1215;1308;1511;1842;2247;2296;2670;2824;3038;3914;4239;4353;4921;5212;5268;5650;6939;7087;7148;11096;25818;54507;55612;58494;60495;84171;84570	ENSG00000005381;ENSG00000046653;ENSG00000054598;ENSG00000065618;ENSG00000092009;ENSG00000100448;ENSG00000101311;ENSG00000103044;ENSG00000105376;ENSG00000106823;ENSG00000125878;ENSG00000131095;ENSG00000135218;ENSG00000138131;ENSG00000138685;ENSG00000143382;ENSG00000154721;ENSG00000154736;ENSG00000162733;ENSG00000166482;ENSG00000167754;ENSG00000168477;ENSG00000169035;ENSG00000172987;ENSG00000188517;ENSG00000196878;ENSG00000205221;ENSG00000206075
GO:0055123	digestive system development	http://amigo.geneontology.org/amigo/term/GO:0055123	105	14	4.290998766954377	3.2626436781609196	9.028975230829239e-5	0.0015349257892409707	688;1028;1910;1956;3202;3815;5021;6422;7048;7481;8626;8854;60529;79827	ENSG00000052850;ENSG00000073282;ENSG00000085741;ENSG00000102554;ENSG00000104332;ENSG00000106004;ENSG00000128918;ENSG00000129757;ENSG00000136160;ENSG00000146648;ENSG00000157404;ENSG00000163513;ENSG00000166250;ENSG00000180914
GO:0042476	odontogenesis	http://amigo.geneontology.org/amigo/term/GO:0042476	93	13	3.8005989078738773	3.4205135335558023	9.808132606337061e-5	0.0016346887677228437	133;358;650;1906;2296;6331;7475;8626;10913;11096;25818;25928;130497	ENSG00000054598;ENSG00000073282;ENSG00000078401;ENSG00000115596;ENSG00000125845;ENSG00000135960;ENSG00000143867;ENSG00000148926;ENSG00000154736;ENSG00000167754;ENSG00000171243;ENSG00000183873;ENSG00000240583
GO:0007631	feeding behavior	http://amigo.geneontology.org/amigo/term/GO:0007631	47	9	1.9207327813986261	4.685711665443874	1.00280461206248e-4	0.0016391998466405925	1268;1271;1813;2353;3953;4915;5021;6939;112609	ENSG00000116678;ENSG00000118432;ENSG00000122756;ENSG00000125878;ENSG00000135324;ENSG00000148053;ENSG00000149295;ENSG00000170345;ENSG00000180914
GO:1903034	regulation of response to wounding	http://amigo.geneontology.org/amigo/term/GO:1903034	120	15	4.903998590805003	3.058728448275862	1.0808076836665848e-4	0.0017168648479612162	301;857;948;1906;2152;2247;5627;6403;7035;7048;9314;11202;50506;56963;158376	ENSG00000003436;ENSG00000078401;ENSG00000105974;ENSG00000117525;ENSG00000129455;ENSG00000135046;ENSG00000135218;ENSG00000136826;ENSG00000138685;ENSG00000140279;ENSG00000163513;ENSG00000174175;ENSG00000182175;ENSG00000184500;ENSG00000235387
GO:0032103	positive regulation of response to external stimulus	http://amigo.geneontology.org/amigo/term/GO:0032103	222	22	9.072397392989256	2.424937868903386	1.1004789446844576e-4	0.0017168648479612162	654;1268;1906;1908;1956;2152;2167;2247;2277;4233;4908;5138;5650;5734;6358;6366;6376;25818;27190;85480;90865;347733	ENSG00000006210;ENSG00000078401;ENSG00000105976;ENSG00000117525;ENSG00000118432;ENSG00000124205;ENSG00000127743;ENSG00000137033;ENSG00000137077;ENSG00000137285;ENSG00000138685;ENSG00000145777;ENSG00000146648;ENSG00000153162;ENSG00000165197;ENSG00000167754;ENSG00000169035;ENSG00000170323;ENSG00000171522;ENSG00000185652;ENSG00000186642;ENSG00000276409
GO:0008277	regulation of G protein-coupled receptor signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0008277	107	14	4.372732076801127	3.201659684176603	1.1109125486807869e-4	0.0017168648479612162	133;154;858;1259;1813;1906;4233;5653;9628;11251;23349;25818;57561;112609	ENSG00000078401;ENSG00000105971;ENSG00000105976;ENSG00000113369;ENSG00000122733;ENSG00000135324;ENSG00000148926;ENSG00000149295;ENSG00000167754;ENSG00000167755;ENSG00000169252;ENSG00000182732;ENSG00000183134;ENSG00000198515
GO:0050886	endocrine process	http://amigo.geneontology.org/amigo/term/GO:0050886	59	10	2.4111326404791265	4.147428404441847	1.2234070250127793e-4	0.0018569570915372543	554;654;1215;1511;1906;1908;4311;5021;8322;104909134	ENSG00000078401;ENSG00000092009;ENSG00000100448;ENSG00000120088;ENSG00000124205;ENSG00000126895;ENSG00000153162;ENSG00000174804;ENSG00000180914;ENSG00000196549
GO:0042445	hormone metabolic process	http://amigo.geneontology.org/amigo/term/GO:0042445	136	16	5.5578650695790035	2.878803245436105	1.3317810001289843e-4	0.0019859892107186605	133;216;220;650;653;654;1215;1511;1958;4311;5653;8644;8854;50506;56603;83539	ENSG00000003137;ENSG00000092009;ENSG00000100448;ENSG00000112175;ENSG00000120738;ENSG00000125845;ENSG00000128918;ENSG00000140279;ENSG00000148926;ENSG00000153162;ENSG00000154080;ENSG00000165092;ENSG00000167755;ENSG00000184254;ENSG00000196139;ENSG00000196549
GO:0015844	monoamine transport	http://amigo.geneontology.org/amigo/term/GO:0015844	49	9	2.0024660912453762	4.494458128078818	1.4061389875763552e-4	0.0020607209300687965	151;1268;1813;2824;3745;5021;6530;6623;90019	ENSG00000046653;ENSG00000103546;ENSG00000118432;ENSG00000149043;ENSG00000149295;ENSG00000158445;ENSG00000173267;ENSG00000180914;ENSG00000274286
GO:0042303	molting cycle	http://amigo.geneontology.org/amigo/term/GO:0042303	86	12	3.514532323410252	3.41439454691259	1.8385004774235103e-4	0.002648687128491498	1956;3861;3868;3872;5187;8626;10913;25928;27121;55612;60529;147495	ENSG00000052850;ENSG00000073282;ENSG00000101311;ENSG00000104371;ENSG00000128422;ENSG00000135960;ENSG00000146648;ENSG00000154856;ENSG00000171243;ENSG00000179094;ENSG00000186832;ENSG00000186847
GO:0015849	organic acid transport	http://amigo.geneontology.org/amigo/term/GO:0015849	215	21	8.78633080852563	2.390076182838813	1.921686615060647e-4	0.0027223893713359164	32;301;948;1813;1906;2167;2348;4828;4915;4948;5321;9058;9194;10991;11254;28965;55117;57030;84889;130497;162515	ENSG00000007216;ENSG00000072041;ENSG00000076555;ENSG00000078401;ENSG00000104044;ENSG00000104888;ENSG00000110195;ENSG00000113396;ENSG00000116711;ENSG00000118596;ENSG00000135046;ENSG00000135218;ENSG00000143867;ENSG00000148053;ENSG00000149295;ENSG00000165349;ENSG00000170323;ENSG00000174326;ENSG00000188338;ENSG00000197696;ENSG00000268104
GO:0007272	ensheathment of neurons	http://amigo.geneontology.org/amigo/term/GO:0007272	100	13	4.086665492337502	3.1810775862068965	2.0721323515160428e-4	0.0028873975389977647	1959;3084;3400;4915;5354;5653;6326;7368;10810;11202;84668;163175;400746	ENSG00000122591;ENSG00000122877;ENSG00000123560;ENSG00000129455;ENSG00000132970;ENSG00000136531;ENSG00000148053;ENSG00000153902;ENSG00000157168;ENSG00000167755;ENSG00000172201;ENSG00000174607;ENSG00000184454
GO:0015837	amine transport	http://amigo.geneontology.org/amigo/term/GO:0015837	52	9	2.1250660560155015	4.235162466843501	2.2587472290602761e-4	0.003096669588227798	151;1268;1813;3745;5021;6623;10991;90019;130497	ENSG00000118432;ENSG00000143867;ENSG00000149043;ENSG00000149295;ENSG00000158445;ENSG00000173267;ENSG00000180914;ENSG00000188338;ENSG00000274286
GO:0043583	ear development	http://amigo.geneontology.org/amigo/term/GO:0043583	161	17	6.579531442663379	2.5837706146926536	3.1071008449123916e-4	0.004164132812846562	220;650;653;1906;3199;3777;5629;6939;9132;9481;10253;50506;55084;121227;130497;168667;259236	ENSG00000078401;ENSG00000105996;ENSG00000112175;ENSG00000112320;ENSG00000117013;ENSG00000117707;ENSG00000125845;ENSG00000125878;ENSG00000136158;ENSG00000139263;ENSG00000140279;ENSG00000143867;ENSG00000153291;ENSG00000164619;ENSG00000171303;ENSG00000181585;ENSG00000184254
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0007178	255	23	10.420997005460631	2.2070824881676807	3.13534705908447e-4	0.004164132812846562	650;653;654;857;858;1028;1958;2348;2353;2662;2719;6422;7048;7049;7122;8200;25928;55612;56963;84913;168002;168667;286204	ENSG00000069702;ENSG00000101311;ENSG00000104332;ENSG00000105971;ENSG00000105974;ENSG00000110195;ENSG00000112175;ENSG00000120738;ENSG00000125845;ENSG00000125965;ENSG00000129757;ENSG00000147257;ENSG00000148204;ENSG00000153162;ENSG00000163513;ENSG00000164488;ENSG00000164619;ENSG00000168874;ENSG00000170345;ENSG00000171243;ENSG00000182175;ENSG00000184113;ENSG00000266524
GO:0048863	stem cell differentiation	http://amigo.geneontology.org/amigo/term/GO:0048863	163	17	6.661264752510129	2.5520679077639095	3.5955925845265746e-4	0.004701928764380905	1906;1908;1910;2296;2348;3084;3204;3815;4222;4909;6422;8626;8854;30812;56920;130497;223117	ENSG00000005102;ENSG00000005513;ENSG00000010319;ENSG00000054598;ENSG00000073282;ENSG00000078401;ENSG00000104332;ENSG00000110195;ENSG00000122592;ENSG00000124205;ENSG00000128918;ENSG00000136160;ENSG00000143867;ENSG00000153993;ENSG00000157168;ENSG00000157404;ENSG00000225950
GO:0050918	positive chemotaxis	http://amigo.geneontology.org/amigo/term/GO:0050918	45	8	1.838999471551876	4.3501915708812255	4.160703099932439e-4	0.005358481265064505	2152;2247;2277;4233;4908;6291;6376;64221	ENSG00000006210;ENSG00000105976;ENSG00000117525;ENSG00000138685;ENSG00000148965;ENSG00000154134;ENSG00000165197;ENSG00000185652
GO:0090130	tissue migration	http://amigo.geneontology.org/amigo/term/GO:0090130	245	22	10.01233045622688	2.1972906403940886	4.4765278555969346e-4	0.005679177130234917	59;72;301;306;1906;1960;2196;2246;2247;3815;3868;4223;4233;5168;5629;7048;9314;9982;51378;55612;84913;168667	ENSG00000078401;ENSG00000086570;ENSG00000101280;ENSG00000101311;ENSG00000105976;ENSG00000106511;ENSG00000107796;ENSG00000113578;ENSG00000117707;ENSG00000135046;ENSG00000136826;ENSG00000136960;ENSG00000137440;ENSG00000138685;ENSG00000138772;ENSG00000157404;ENSG00000163017;ENSG00000163513;ENSG00000164619;ENSG00000168874;ENSG00000179388;ENSG00000186832
GO:0035270	endocrine system development	http://amigo.geneontology.org/amigo/term/GO:0035270	82	11	3.351065703716752	3.282537846930193	4.7925196083320465e-4	0.005990649510415058	301;650;653;654;1028;1813;3200;3202;7481;8854;50506	ENSG00000085741;ENSG00000105997;ENSG00000106004;ENSG00000112175;ENSG00000125845;ENSG00000128918;ENSG00000129757;ENSG00000135046;ENSG00000140279;ENSG00000149295;ENSG00000153162
GO:0043491	protein kinase B signaling	http://amigo.geneontology.org/amigo/term/GO:0043491	183	18	7.478597850977629	2.4068682871678915	4.986785077030209e-4	0.006143141036921272	1116;1813;1956;2152;2159;2246;2247;3084;3815;4233;4915;6366;6376;8644;9314;9365;9542;10253	ENSG00000006210;ENSG00000105976;ENSG00000113578;ENSG00000117525;ENSG00000126218;ENSG00000133048;ENSG00000133116;ENSG00000136158;ENSG00000136826;ENSG00000137077;ENSG00000138685;ENSG00000146648;ENSG00000148053;ENSG00000149295;ENSG00000157168;ENSG00000157404;ENSG00000158458;ENSG00000196139
GO:0048871	multicellular organismal homeostasis	http://amigo.geneontology.org/amigo/term/GO:0048871	349	28	14.262462568257883	1.9631953364292065	5.072225948007381e-4	0.006159131508294676	32;154;216;358;554;654;857;948;1268;1813;1910;1956;1958;2167;2296;3868;3934;3953;4233;5021;5284;5745;8626;8842;11096;56603;57561;112609	ENSG00000003137;ENSG00000007062;ENSG00000054598;ENSG00000073282;ENSG00000076555;ENSG00000105974;ENSG00000105976;ENSG00000113369;ENSG00000116678;ENSG00000118432;ENSG00000120738;ENSG00000126895;ENSG00000135218;ENSG00000135324;ENSG00000136160;ENSG00000146648;ENSG00000148346;ENSG00000149295;ENSG00000153162;ENSG00000154736;ENSG00000160801;ENSG00000162896;ENSG00000165092;ENSG00000169252;ENSG00000170323;ENSG00000180914;ENSG00000186832;ENSG00000240583
GO:0060326	cell chemotaxis	http://amigo.geneontology.org/amigo/term/GO:0060326	202	19	8.255064294521755	2.301617446227381	6.139001933986865e-4	0.007349509357589909	301;1906;1908;1910;1960;2047;2246;2247;2277;2919;2920;2921;3815;4233;6291;6358;6366;6376;56477	ENSG00000006210;ENSG00000078401;ENSG00000081041;ENSG00000105976;ENSG00000113578;ENSG00000124205;ENSG00000135046;ENSG00000136160;ENSG00000137077;ENSG00000138685;ENSG00000148965;ENSG00000151882;ENSG00000154928;ENSG00000157404;ENSG00000163734;ENSG00000163739;ENSG00000165197;ENSG00000179388;ENSG00000276409
GO:1901654	response to ketone	http://amigo.geneontology.org/amigo/term/GO:1901654	141	15	5.762198344195879	2.6031731474688184	6.385468983729492e-4	0.007538400883569539	358;857;1828;1906;1956;2353;5021;5734;5737;6366;6422;7049;8644;9314;266743	ENSG00000069702;ENSG00000078401;ENSG00000104332;ENSG00000105974;ENSG00000122420;ENSG00000134760;ENSG00000136826;ENSG00000137077;ENSG00000146648;ENSG00000170345;ENSG00000171522;ENSG00000174576;ENSG00000180914;ENSG00000196139;ENSG00000240583
GO:0045165	cell fate commitment	http://amigo.geneontology.org/amigo/term/GO:0045165	157	16	6.4160648229698785	2.493740390951021	6.858736852284331e-4	0.007957369129219035	650;2001;2247;3084;3199;4909;5629;6422;7475;7481;9314;10253;25928;30812;55897;56603	ENSG00000003137;ENSG00000005513;ENSG00000085741;ENSG00000104332;ENSG00000105996;ENSG00000115596;ENSG00000117707;ENSG00000125845;ENSG00000135374;ENSG00000136158;ENSG00000136826;ENSG00000138685;ENSG00000157168;ENSG00000166823;ENSG00000171243;ENSG00000225950
GO:0090287	regulation of cellular response to growth factor stimulus	http://amigo.geneontology.org/amigo/term/GO:0090287	204	19	8.336797604368504	2.2790525693035835	6.92759194779069e-4	0.007957369129219035	857;858;1028;2246;2247;2348;2719;6422;7048;7049;8200;8322;9982;10253;25928;55612;147372;168667;286204	ENSG00000069702;ENSG00000101311;ENSG00000104332;ENSG00000105971;ENSG00000105974;ENSG00000110195;ENSG00000113578;ENSG00000125965;ENSG00000129757;ENSG00000136158;ENSG00000137440;ENSG00000138685;ENSG00000147257;ENSG00000148204;ENSG00000163513;ENSG00000164619;ENSG00000171243;ENSG00000174804;ENSG00000183287
GO:0034330	cell junction organization	http://amigo.geneontology.org/amigo/term/GO:0034330	254	22	10.380130350537256	2.119433885419495	7.301398260524117e-4	0.008274918028594	347;667;857;1010;1308;1828;2824;3852;3861;3914;5317;6422;7122;7145;7368;7481;10580;11170;28513;57863;149461;151306	ENSG00000046653;ENSG00000065618;ENSG00000071991;ENSG00000079308;ENSG00000081277;ENSG00000085741;ENSG00000095637;ENSG00000104332;ENSG00000105974;ENSG00000134760;ENSG00000151914;ENSG00000154162;ENSG00000162706;ENSG00000164007;ENSG00000168309;ENSG00000174607;ENSG00000179921;ENSG00000184113;ENSG00000186081;ENSG00000186847;ENSG00000189058;ENSG00000196878
GO:0007568	aging	http://amigo.geneontology.org/amigo/term/GO:0007568	239	21	9.76713052668663	2.150068532679267	7.958118727995345e-4	0.008900527524731635	133;347;1028;1268;1906;1910;2353;3779;3861;3868;4311;4353;5549;5621;5745;6376;7048;8626;9104;9365;84417	ENSG00000005381;ENSG00000006210;ENSG00000073282;ENSG00000078401;ENSG00000118432;ENSG00000119147;ENSG00000129757;ENSG00000130988;ENSG00000133116;ENSG00000136160;ENSG00000145936;ENSG00000148926;ENSG00000160801;ENSG00000163513;ENSG00000170345;ENSG00000171867;ENSG00000186832;ENSG00000186847;ENSG00000188783;ENSG00000189058;ENSG00000196549
GO:0098656	anion transmembrane transport	http://amigo.geneontology.org/amigo/term/GO:0098656	191	18	7.80553109036463	2.3060570500090267	8.282621959394554e-4	0.009143154111019963	32;1188;2348;2564;2568;5348;5621;9194;10991;11254;22802;55117;57030;57348;84889;130497;162515;441509	ENSG00000016602;ENSG00000072041;ENSG00000076555;ENSG00000094755;ENSG00000102287;ENSG00000104888;ENSG00000110195;ENSG00000118596;ENSG00000143867;ENSG00000165349;ENSG00000167614;ENSG00000171867;ENSG00000174326;ENSG00000184908;ENSG00000188338;ENSG00000188828;ENSG00000266964;ENSG00000268104
GO:0033002	muscle cell proliferation	http://amigo.geneontology.org/amigo/term/GO:0033002	145	15	5.925664963889378	2.531361474435196	8.557123530152921e-4	0.009325070513628185	347;1264;1906;1956;2047;2247;2296;4881;4969;6376;7048;7049;9314;9510;57447	ENSG00000006210;ENSG00000054598;ENSG00000069702;ENSG00000078401;ENSG00000106809;ENSG00000130176;ENSG00000136826;ENSG00000138685;ENSG00000146648;ENSG00000154734;ENSG00000154928;ENSG00000163513;ENSG00000165795;ENSG00000169418;ENSG00000189058
GO:0061053	somite development	http://amigo.geneontology.org/amigo/term/GO:0061053	63	9	2.5745992601726266	3.4956896551724133	9.766254789278506e-4	0.01050799565935029	2296;4222;4223;6422;6939;7481;8854;55897;286204	ENSG00000005102;ENSG00000054598;ENSG00000085741;ENSG00000104332;ENSG00000106511;ENSG00000125878;ENSG00000128918;ENSG00000148204;ENSG00000166823
GO:0061614	pri-miRNA transcription by RNA polymerase II	http://amigo.geneontology.org/amigo/term/GO:0061614	40	7	1.634666196935001	4.282219827586207	0.0010508692955816246	0.011165486265554761	650;688;2353;4781;4804;9314;84913	ENSG00000064300;ENSG00000102554;ENSG00000125845;ENSG00000136826;ENSG00000147862;ENSG00000168874;ENSG00000170345
